VARIABLES = "Xctr", "Yctr", "xSds", "ySds", "xSnorm","ySnorm", "xWds", "yWds","xWnorm", "yWnorm", "xInorm", "yInorm", "xJnorm", "yJnorm" 
ZONE T = "Grid center vals ", I = 129 , J = 64, F=POINT 

2.2698 -0.209498 0.08117 -0.0083 0.994813 -0.101724 -0.00994 -0.097 -0.10194 -0.994791 -0.127395 -0.99152 0.994759 -0.102249
2.25905 -0.292957 0.0808 -0.0126 0.988059 -0.154078 -0.01491 -0.0964 -0.152851 -0.988249 -0.177823 -0.983735 0.988206 -0.153128
2.24405 -0.375923 0.08022 -0.0166 0.979254 -0.202638 -0.01984 -0.0958 -0.202795 -0.979221 -0.227606 -0.97342 0.979267 -0.202572
2.2248 -0.458195 0.07946 -0.0208 0.967405 -0.253235 -0.02473 -0.0948 -0.252418 -0.967618 -0.276831 -0.960583 0.967499 -0.252875
2.20135 -0.539575 0.07849 -0.0248 0.953535 -0.301283 -0.02957 -0.0936 -0.301244 -0.953547 -0.325181 -0.945313 0.953716 -0.300708
2.17373 -0.619855 0.07733 -0.0289 0.936722 -0.350075 -0.03435 -0.0922 -0.349118 -0.937079 -0.372651 -0.927625 0.936828 -0.349791
2.14195 -0.698843 0.07599 -0.0329 0.917683 -0.397313 -0.03905 -0.0905 -0.396183 -0.918171 -0.418902 -0.907686 0.918089 -0.396372
2.10617 -0.776342 0.07445 -0.0367 0.896943 -0.442146 -0.04366 -0.0887 -0.441621 -0.897202 -0.463859 -0.885553 0.89722 -0.441583
2.06642 -0.852157 0.07272 -0.0406 0.873136 -0.487477 -0.04817 -0.0866 -0.486097 -0.873905 -0.507659 -0.861195 0.873526 -0.486776
2.02278 -0.926098 0.07082 -0.0443 0.847796 -0.530322 -0.05258 -0.0843 -0.529221 -0.848484 -0.549959 -0.834823 0.84823 -0.529627
1.97538 -0.997988 0.06875 -0.0479 0.820491 -0.571659 -0.05685 -0.0818 -0.570697 -0.821161 -0.590687 -0.80652 0.820997 -0.570932
1.9243 -1.06765 0.0665 -0.0514 0.791206 -0.611549 -0.061 -0.0791 -0.610678 -0.791879 -0.630076 -0.776132 0.791456 -0.611227
1.86963 -1.13488 0.064 -0.0549 0.759005 -0.651084 -0.065 -0.0761 -0.649474 -0.760384 -0.667932 -0.743809 0.759684 -0.650292
1.81153 -1.1995 0.0615 -0.0581 0.726915 -0.686728 -0.0689 -0.073 -0.686389 -0.727234 -0.70364 -0.710142 0.727196 -0.686429
1.75015 -1.2614 0.0587 -0.0613 0.691624 -0.722258 -0.0725 -0.0697 -0.72089 -0.693049 -0.737438 -0.674969 0.692622 -0.721299
1.6856 -1.32038 0.0558 -0.0643 0.655422 -0.755263 -0.0761 -0.0663 -0.753987 -0.65689 -0.769397 -0.638315 0.655979 -0.754779
1.61802 -1.37627 0.0528 -0.0671 0.61839 -0.785871 -0.0794 -0.0627 -0.784807 -0.61974 -0.79957 -0.600069 0.618497 -0.785787
1.54757 -1.429 0.0496 -0.0699 0.578697 -0.815543 -0.0825 -0.0588 -0.814333 -0.580398 -0.8279 -0.560354 0.57955 -0.814936
1.47445 -1.47838 0.0463 -0.0724 0.538756 -0.842462 -0.0855 -0.0549 -0.841466 -0.54031 -0.853793 -0.520073 0.539311 -0.842106
1.39882 -1.52425 0.0428 -0.0747 0.497139 -0.867671 -0.0882 -0.0509 -0.86612 -0.499836 -0.877897 -0.478215 0.497702 -0.867348
1.32085 -1.56652 0.0393 -0.077 0.454601 -0.890695 -0.0908 -0.0466 -0.889675 -0.456595 -0.89987 -0.43553 0.455281 -0.890347
1.24072 -1.60508 0.0356 -0.0789 0.411277 -0.91151 -0.0931 -0.0424 -0.910065 -0.414466 -0.919573 -0.392171 0.411593 -0.911368
1.15867 -1.6398 0.0319 -0.0807 0.367613 -0.929979 -0.0952 -0.0379 -0.929081 -0.369876 -0.9373 -0.347723 0.367713 -0.92994
1.07485 -1.67065 0.0281 -0.0824 0.322767 -0.946478 -0.097 -0.0334 -0.945518 -0.32557 -0.952704 -0.302972 0.32292 -0.946426
0.98944 -1.6975 0.0241 -0.08377 0.276478 -0.96102 -0.0986 -0.0288 -0.959891 -0.280374 -0.966029 -0.257333 0.276718 -0.960951
0.902695 -1.72027 0.0202 -0.085 0.231208 -0.972904 -0.1 -0.0241 -0.972166 -0.234292 -0.97716 -0.211184 0.231072 -0.972937
0.814812 -1.73893 0.0161 -0.086 0.184012 -0.982924 -0.1011 -0.01936 -0.982154 -0.188076 -0.986053 -0.164742 0.18403 -0.982921
0.72601 -1.75337 0.012 -0.08679 0.136962 -0.990576 -0.102 -0.01457 -0.989951 -0.141408 -0.992747 -0.117864 0.137125 -0.990554
0.6365 -1.7636 0.0079 -0.08738 0.0900425 -0.995938 -0.1027 -0.00973 -0.995542 -0.0943196 -0.997214 -0.0707513 0.0898315 -0.995957
0.5465 -1.76955 0.0037 -0.08775 0.0421278 -0.999112 -0.1031 -0.00487 -0.998886 -0.0471831 -0.999443 -0.0235431 0.0420968 -0.999114
0.456235 -1.77117 -0.0005 -0.0879 -0.00568819 -0.999984 -0.1033 1e-05 -1 9.68054e-05 -0.99944 0.0237137 -0.00607748 -0.999981
0.365928 -1.7685 -0.0046 -0.08784 -0.0522963 -0.998632 -0.1032 0.00489 -0.998879 0.0473306 -0.997201 0.0709236 -0.0530748 -0.99859
0.2758 -1.76155 -0.0088 -0.08756 -0.0999988 -0.994988 -0.1028 0.00976 -0.995523 0.0945166 -0.992736 0.117969 -0.100604 -0.994926
0.186078 -1.75025 -0.0131 -0.08705 -0.148813 -0.988865 -0.1022 0.0146 -0.989949 0.141421 -0.986041 0.164807 -0.149197 -0.988807
0.0969825 -1.73467 -0.0171 -0.086341 -0.194278 -0.980946 -0.1014 0.01943 -0.982132 0.188194 -0.977121 0.211361 -0.195084 -0.980786
0.0087365 -1.71487 -0.0213 -0.085408 -0.24198 -0.970281 -0.1003 0.024198 -0.972109 0.234527 -0.966001 0.257447 -0.242605 -0.970125
-0.078441 -1.69085 -0.0253 -0.084261 -0.287574 -0.957758 -0.099 0.028916 -0.959893 0.280366 -0.952657 0.303108 -0.288574 -0.957457
-0.164332 -1.66268 -0.0293 -0.08291 -0.333201 -0.942856 -0.0974 0.03357 -0.945421 0.32585 -0.93705 0.348369 -0.334564 -0.942372
-0.24872 -1.6304 -0.0333 -0.08134 -0.378872 -0.925449 -0.0955 0.03814 -0.928678 0.370888 -0.919302 0.392829 -0.379637 -0.925135
-0.33139 -1.5941 -0.0372 -0.07957 -0.423515 -0.905889 -0.0935 0.04262 -0.909926 0.414771 -0.899516 0.436235 -0.424188 -0.905574
-0.41214 -1.55385 -0.0409 -0.07761 -0.466216 -0.884671 -0.0913 0.047 -0.889107 0.4577 -0.877462 0.479029 -0.467713 -0.883879
-0.490765 -1.50975 -0.0447 -0.07543 -0.509809 -0.860288 -0.0887 0.05126 -0.865818 0.500359 -0.853343 0.5208 -0.510347 -0.859968
-0.567063 -1.46192 -0.0482 -0.07308 -0.550581 -0.834782 -0.0861 0.05542 -0.840867 0.541241 -0.827297 0.561244 -0.551542 -0.834146
-0.640842 -1.4105 -0.0516 -0.07054 -0.590401 -0.80711 -0.0832 0.05943 -0.813727 0.581247 -0.798966 0.600875 -0.5917 -0.806156
-0.71192 -1.35557 -0.055 -0.06782 -0.629877 -0.776695 -0.08 0.0633 -0.784205 0.620502 -0.768616 0.639246 -0.630801 -0.775943
-0.780112 -1.29727 -0.0582 -0.06493 -0.667462 -0.744644 -0.0767 0.06702 -0.753027 0.65799 -0.736474 0.676023 -0.668417 -0.743786
-0.845247 -1.23572 -0.0613 -0.06187 -0.703827 -0.710371 -0.0732 0.07057 -0.719922 0.694055 -0.702357 0.711397 -0.70476 -0.709444
-0.907157 -1.1711 -0.0642 -0.05865 -0.738299 -0.674474 -0.0695 0.07396 -0.684793 0.728738 -0.666523 0.745082 -0.739006 -0.673698
-0.965688 -1.10355 -0.067 -0.05528 -0.771345 -0.636417 -0.0657 0.07717 -0.648253 0.761425 -0.628958 0.777043 -0.772013 -0.635606
-1.02069 -1.03325 -0.06951 -0.05182 -0.801727 -0.597691 -0.0617 0.08022 -0.609663 0.792661 -0.589599 0.807314 -0.802623 -0.596485
-1.07203 -0.960398 -0.07197 -0.0481 -0.83141 -0.55566 -0.05751 0.083 -0.569534 0.821968 -0.548688 0.835655 -0.831764 -0.555129
-1.11955 -0.88514 -0.07421 -0.0444 -0.858135 -0.513424 -0.05326 0.0857 -0.527841 0.849343 -0.506346 0.86197 -0.858723 -0.51244
-1.16315 -0.807665 -0.07626 -0.0405 -0.883179 -0.469037 -0.04884 0.0881 -0.48485 0.874597 -0.462645 0.88619 -0.883656 -0.468135
-1.2027 -0.72817 -0.07814 -0.0365 -0.906029 -0.423216 -0.0443 0.0903 -0.44044 0.897782 -0.417612 0.908278 -0.90638 -0.422463
-1.2381 -0.64685 -0.0798 -0.0324 -0.926542 -0.37619 -0.03966 0.0923 -0.394784 0.918774 -0.37126 0.928183 -0.926795 -0.375566
-1.26927 -0.56391 -0.08129 -0.0283 -0.944406 -0.328782 -0.0349 0.0941 -0.347736 0.937592 -0.323937 0.945744 -0.944708 -0.32791
-1.29617 -0.47956 -0.08255 -0.0241 -0.959928 -0.280246 -0.03008 0.0956 -0.300138 0.953896 -0.27582 0.960876 -0.960121 -0.279585
-1.31872 -0.39401 -0.08362 -0.0198 -0.973093 -0.230414 -0.02518 0.0969 -0.251503 0.967857 -0.226787 0.973614 -0.973184 -0.230027
-1.3368 -0.307472 -0.08447 -0.0154 -0.983784 -0.179357 -0.02022 0.098 -0.20207 0.979371 -0.177113 0.983864 -0.983894 -0.178753
-1.35038 -0.220165 -0.08511 -0.011 -0.991751 -0.128178 -0.01521 0.0988 -0.152155 0.988357 -0.126819 0.991597 -0.991719 -0.128427
-1.35947 -0.132305 -0.085546 -0.0067 -0.996947 -0.0780813 -0.01015 0.0995 -0.101483 0.994837 -0.0761747 0.996771 -0.996988 -0.0775517
-1.36403 -0.0441155 -0.0857576 -0.0022 -0.999671 -0.0256453 -0.005083 0.0998 -0.0508659 0.998705 -0.025424 0.999353 -0.999675 -0.0254779
-1.36397 0.044184 -0.0857564 0.0023 -0.999641 0.0268105 1.8e-06 0.0999 1.8018e-05 1 0.0254619 0.999352 -0.999646 0.0266105
-1.3594 0.132372 -0.08554 0.0066 -0.997037 0.0769282 0.005087 0.0998 0.0509059 0.998703 0.0762947 0.99676 -0.997033 0.0769752
-1.3503 0.220228 -0.08511 0.0111 -0.991602 0.129324 0.01016 0.0994 0.101683 0.994817 0.126919 0.991587 -0.991644 0.129007
-1.33667 0.307527 -0.08446 0.0154 -0.98378 0.179377 0.01521 0.0988 0.152155 0.988357 0.177212 0.983843 -0.983793 0.179306
-1.3186 0.394055 -0.08361 0.0198 -0.973086 0.23044 0.02022 0.0979 0.202268 0.97933 0.226886 0.973593 -0.973301 0.229532
-1.29608 0.479595 -0.08254 0.0241 -0.959919 0.280277 0.02518 0.0969 0.251503 0.967857 0.27582 0.960876 -0.960112 0.279615
-1.26915 0.563927 -0.08126 0.0283 -0.944368 0.32889 0.03008 0.0956 0.300138 0.953896 0.324143 0.945668 -0.944508 0.328488
-1.23792 0.646848 -0.07979 0.0325 -0.926121 0.377227 0.03491 0.094 0.348149 0.937439 0.371467 0.928107 -0.926569 0.376122
-1.2025 0.72815 -0.07812 0.0365 -0.905987 0.423304 0.03966 0.0923 0.394784 0.918774 0.417612 0.908278 -0.90634 0.422549
-1.16292 0.807625 -0.07624 0.0405 -0.883128 0.469133 0.0443 0.0903 0.44044 0.897782 0.462856 0.886073 -0.883381 0.468656
-1.1193 0.88508 -0.07419 0.0444 -0.858074 0.513526 0.04884 0.088 0.485272 0.874363 0.506779 0.861715 -0.858663 0.512539
-1.07175 0.960313 -0.07194 0.0482 -0.830769 0.556617 0.05326 0.0856 0.528286 0.849066 0.54891 0.835517 -0.831393 0.555684
-1.02041 1.03315 -0.06951 0.05178 -0.801948 0.597394 0.05751 0.083 0.569534 0.821968 0.589694 0.807241 -0.802733 0.596337
-0.965405 1.1034 -0.0669 0.0553 -0.770765 0.63712 0.0617 0.08018 0.609854 0.792514 0.629078 0.776949 -0.77153 0.636192
-0.90687 1.1709 -0.0642 0.05865 -0.738299 0.674474 0.0657 0.07716 0.648301 0.761384 0.666596 0.745015 -0.738979 0.673728
-0.844955 1.23552 -0.0613 0.06188 -0.70377 0.710428 0.0695 0.07394 0.684891 0.728645 0.702431 0.711325 -0.704732 0.709473
-0.77982 1.29705 -0.0581 0.06492 -0.666882 0.745163 0.0732 0.07056 0.719971 0.694005 0.73676 0.675698 -0.668127 0.744045
-0.71163 1.3553 -0.055 0.06782 -0.629877 0.776695 0.0768 0.067 0.753548 0.657392 0.768924 0.638887 -0.630475 0.776209
-0.640552 1.41022 -0.0517 0.07054 -0.591146 0.806565 0.08 0.06328 0.7843 0.620381 0.798894 0.600981 -0.592073 0.805884
-0.566777 1.46165 -0.0481 0.07307 -0.549837 0.835272 0.0831 0.05941 0.813489 0.581581 0.827222 0.561342 -0.551195 0.834375
-0.490487 1.50943 -0.0446 0.07543 -0.508964 0.860788 0.0861 0.0554 0.840956 0.541103 0.85353 0.520483 -0.509948 0.860204
-0.41187 1.55348 -0.0409 0.0776 -0.466263 0.884646 0.0888 0.05125 0.866104 0.499863 0.877625 0.478743 -0.467338 0.884078
-0.33113 1.5937 -0.0372 0.07956 -0.423559 0.905869 0.0913 0.04699 0.889146 0.457623 0.899555 0.436157 -0.424231 0.905554
-0.248473 1.62997 -0.0332 0.08132 -0.377977 0.925815 0.0935 0.04261 0.909963 0.41469 0.91942 0.392538 -0.379209 0.92531
-0.164102 1.6622 -0.0293 0.08289 -0.333272 0.942831 0.0956 0.03812 0.928878 0.370385 0.93718 0.348031 -0.334156 0.942517
-0.0782313 1.69037 -0.0254 0.084246 -0.288663 0.957431 0.0974 0.03355 0.945481 0.325677 0.952661 0.303112 -0.289158 0.957281
0.0089255 1.7144 -0.0212 0.085388 -0.240963 0.970534 0.0989 0.028907 0.95984 0.280547 0.965983 0.257505 -0.242124 0.970245
0.0971492 1.73418 -0.0171 0.086316 -0.194332 0.980936 0.1003 0.024191 0.972125 0.234463 0.977137 0.211282 -0.195134 0.980776
0.18622 1.7497 -0.013 0.08703 -0.147735 0.989027 0.1014 0.01942 0.98215 0.1881 0.98605 0.164761 -0.148156 0.988964
0.275917 1.76098 -0.0089 0.08753 -0.101158 0.99487 0.1022 0.0146 0.989949 0.141421 0.992737 0.117967 -0.101194 0.994867
0.366018 1.76795 -0.0046 0.08781 -0.0523141 0.998631 0.1027 0.00975 0.995524 0.0945117 0.997203 0.0708958 -0.0530924 0.998589
0.4563 1.7706 -0.0004 0.08788 -0.00455161 0.99999 0.1031 0.00488 0.998882 0.0472798 0.999441 0.0236399 -0.00550989 0.999984
0.546538 1.76895 0.0037 0.08772 0.0421422 0.999112 0.1033 -0 1 -0 0.999443 -0.0235915 0.042113 0.999113
0.636505 1.763 0.0079 0.08735 0.0900731 0.995935 0.1031 -0.00487 0.998886 -0.0471831 0.997214 -0.0707513 0.0898613 0.995954
0.725988 1.7528 0.012 0.08677 0.136993 0.990572 0.1027 -0.00973 0.995542 -0.0943196 0.992763 -0.117748 0.136632 0.990622
0.814765 1.73838 0.0161 0.08597 0.184075 0.982912 0.1021 -0.01456 0.989984 -0.141177 0.986087 -0.164537 0.18408 0.982911
0.90262 1.71975 0.0201 0.08497 0.230201 0.973143 0.1012 -0.01936 0.982189 -0.187897 0.977177 -0.211095 0.230605 0.973047
0.989345 1.69695 0.0242 0.08376 0.277568 0.960706 0.1 -0.0241 0.972166 -0.234292 0.966029 -0.257333 0.277779 0.960645
1.0747 1.6701 0.028 0.0823 0.322088 0.94671 0.0986 -0.0288 0.959891 -0.280374 0.952704 -0.302972 0.322259 0.946651
1.15848 1.63927 0.0319 0.0807 0.367613 0.929979 0.097 -0.0334 0.945518 -0.32557 0.937233 -0.347891 0.368184 0.929753
1.24055 1.60452 0.0356 0.079 0.410844 0.911705 0.0951 -0.0379 0.928948 -0.370211 0.919607 -0.392118 0.411377 0.911465
1.32068 1.56598 0.0393 0.0769 0.45507 0.890456 0.093 -0.0423 0.910266 -0.414024 0.899868 -0.435509 0.455515 0.890228
1.3986 1.52372 0.0428 0.0747 0.497139 0.867671 0.0907 -0.0466 0.88947 -0.456993 0.878008 -0.478046 0.497526 0.867449
1.47422 1.47788 0.0463 0.0724 0.538756 0.842462 0.0882 -0.0508 0.866545 -0.499099 0.854006 -0.519704 0.539061 0.842266
1.54732 1.42855 0.0495 0.0698 0.578471 0.815703 0.0855 -0.0549 0.841466 -0.54031 0.8279 -0.560354 0.579332 0.815091
1.61773 1.37587 0.0528 0.0671 0.61839 0.785871 0.0825 -0.0588 0.814333 -0.580398 0.79957 -0.600069 0.618497 0.785787
1.6853 1.31997 0.0558 0.0643 0.655422 0.755263 0.0794 -0.0627 0.784807 -0.61974 0.769397 -0.638315 0.655979 0.754779
1.74985 1.26103 0.0587 0.0613 0.691624 0.722258 0.0761 -0.0663 0.753987 -0.65689 0.737677 -0.674721 0.692333 0.721578
1.81123 1.19915 0.0614 0.0581 0.726357 0.687318 0.0726 -0.0697 0.721367 -0.692553 0.703615 -0.710142 0.72718 0.686446
1.86932 1.13455 0.064 0.0549 0.759005 0.651084 0.0688 -0.073 0.685862 -0.727732 0.667668 -0.744058 0.759447 0.650568
1.92397 1.06735 0.0665 0.0514 0.791206 0.611549 0.065 -0.0761 0.649474 -0.760384 0.630318 -0.775945 0.791727 0.610874
1.97505 0.997718 0.06869 0.0479 0.820257 0.571995 0.061 -0.079 0.611162 -0.791505 0.59093 -0.806333 0.820505 0.571639
2.02248 0.92587 0.07079 0.0443 0.847695 0.530483 0.05685 -0.0818 0.570697 -0.821161 0.549922 -0.834845 0.848148 0.529758
2.06612 0.851957 0.07269 0.0406 0.87305 0.48763 0.05257 -0.0843 0.529148 -0.848529 0.507584 -0.861239 0.873443 0.486925
2.1059 0.776172 0.07442 0.0368 0.896394 0.443258 0.04816 -0.0866 0.48602 -0.873948 0.46398 -0.885496 0.896913 0.442206
2.1417 0.698703 0.07596 0.0328 0.918066 0.396427 0.04365 -0.0886 0.441941 -0.897044 0.418835 -0.907706 0.918047 0.396472
2.17345 0.61974 0.07731 0.0289 0.936692 0.350154 0.03904 -0.0906 0.395729 -0.918367 0.372379 -0.92774 0.936986 0.349367
2.2011 0.539482 0.07847 0.0249 0.953163 0.302457 0.03434 -0.0922 0.349029 -0.937112 0.325136 -0.94533 0.95335 0.301865
2.2246 0.458127 0.07943 0.0208 0.967381 0.253324 0.02957 -0.0936 0.301244 -0.953547 0.276783 -0.960595 0.96748 0.252948
2.24388 0.375875 0.08021 0.0167 0.979006 0.203832 0.02472 -0.0948 0.252322 -0.967643 0.22766 -0.973411 0.979139 0.203192
2.2589 0.292925 0.08078 0.0125 0.988238 0.152921 0.01984 -0.0957 0.202998 -0.979179 0.177797 -0.983734 0.988207 0.153122
2.26967 0.209477 0.08117 0.0084 0.994688 0.102937 0.0149 -0.0965 0.152596 -0.988289 0.127319 -0.991534 0.994695 0.102867
2.27618 0.125739 0.081344 0.0043 0.998606 0.0527882 0.00995 -0.097 0.102042 -0.99478 0.0766002 -0.996735 0.998655 0.0518476
2.27835 0.0419115 0.081336 0 1 0 0.004974 -0.0971 0.0511585 -0.998691 0.0255792 -0.999345 1 0
2.27838 -0.0419137 0.08134 0 1 0 0 -0.0971 0 -1 -0.0255581 -0.999346 1 0.000579273
2.3785 -0.0444703 0.086315 0.0001 0.999999 0.00115855 0 -0.1031 0 -1 -0.0254326 -0.999353 0.999999 0.00112533
2.37627 -0.133418 0.086325 -0.0044 0.998704 -0.0509041 -0.005251 -0.1031 -0.0508652 -0.998706 -0.0762862 -0.99676 0.998695 -0.0510778
2.36942 -0.22227 0.08614 -0.0089 0.994705 -0.102773 -0.01051 -0.1028 -0.101707 -0.994814 -0.126842 -0.991599 0.994727 -0.102561
2.35805 -0.310812 0.08573 -0.0132 0.988353 -0.152178 -0.01573 -0.1023 -0.151977 -0.988384 -0.177014 -0.98388 0.988355 -0.152167
2.3422 -0.398828 0.08511 -0.0176 0.979281 -0.202507 -0.02094 -0.1015 -0.20205 -0.979375 -0.226752 -0.973622 0.979355 -0.202147
2.32185 -0.486102 0.0843 -0.022 0.967593 -0.252515 -0.02611 -0.1005 -0.251453 -0.967869 -0.27569 -0.960916 0.967769 -0.251838
2.29705 -0.572425 0.08327 -0.0262 0.953897 -0.300133 -0.03122 -0.0993 -0.299927 -0.953962 -0.323936 -0.945739 0.953875 -0.300203
2.26785 -0.657578 0.08203 -0.0306 0.936933 -0.349508 -0.03626 -0.0977 -0.347946 -0.937515 -0.371111 -0.928253 0.93738 -0.348306
2.23428 -0.741352 0.0806 -0.0347 0.918495 -0.395432 -0.04123 -0.0961 -0.394277 -0.918992 -0.4173 -0.908415 0.918489 -0.395447
2.19645 -0.82354 0.07896 -0.0388 0.897498 -0.44102 -0.0461 -0.094 -0.440323 -0.897839 -0.462473 -0.886281 0.897792 -0.440419
2.15445 -0.903938 0.07713 -0.0429 0.873917 -0.486076 -0.05086 -0.0918 -0.484623 -0.874723 -0.506063 -0.862138 0.874339 -0.485314
2.10832 -0.982333 0.07509 -0.0468 0.848664 -0.528932 -0.05551 -0.0894 -0.527502 -0.849554 -0.548282 -0.835924 0.8489 -0.528554
2.05822 -1.05855 0.0729 -0.0506 0.821502 -0.570206 -0.06 -0.0867 -0.569062 -0.822295 -0.589203 -0.8076 0.821885 -0.569653
2.00422 -1.1324 0.0705 -0.0544 0.791705 -0.610904 -0.0644 -0.0838 -0.609345 -0.792905 -0.62851 -0.777411 0.792066 -0.610436
1.94645 -1.20368 0.0679 -0.058 0.760362 -0.649499 -0.0686 -0.0807 -0.647676 -0.761916 -0.665918 -0.745624 0.761151 -0.648574
1.88508 -1.27218 0.0651 -0.0614 0.727478 -0.686131 -0.0727 -0.0775 -0.68416 -0.729332 -0.701684 -0.712064 0.727947 -0.685633
1.8202 -1.33778 0.0623 -0.0647 0.69362 -0.720341 -0.0766 -0.074 -0.719207 -0.694796 -0.736037 -0.676484 0.693732 -0.720233
1.752 -1.40027 0.0591 -0.0679 0.656536 -0.754295 -0.0803 -0.0702 -0.752867 -0.658173 -0.768324 -0.639605 0.657111 -0.753793
1.6806 -1.4595 0.0559 -0.071 0.618603 -0.785704 -0.0838 -0.0664 -0.78378 -0.621038 -0.798505 -0.601491 0.619412 -0.785065
1.60617 -1.51535 0.0526 -0.0738 0.580403 -0.814329 -0.0872 -0.0624 -0.813229 -0.581944 -0.826537 -0.562385 0.580672 -0.814137
1.52895 -1.56763 0.049 -0.0764 0.539866 -0.841751 -0.0902 -0.0583 -0.839845 -0.542827 -0.852636 -0.521931 0.540154 -0.841566
1.44905 -1.61623 0.0454 -0.079 0.498265 -0.867025 -0.0931 -0.0539 -0.865426 -0.501036 -0.87692 -0.48004 0.498934 -0.86664
1.3667 -1.661 0.0416 -0.0812 0.455961 -0.89 -0.0958 -0.0495 -0.888413 -0.459044 -0.898929 -0.437435 0.456139 -0.889909
1.28207 -1.7018 0.0377 -0.0834 0.411909 -0.911225 -0.0982 -0.0449 -0.909444 -0.415825 -0.918897 -0.393767 0.412232 -0.911079
1.1954 -1.73855 0.0337 -0.0852 0.367813 -0.9299 -0.1004 -0.0402 -0.928349 -0.371709 -0.936733 -0.34922 0.368265 -0.929721
1.10688 -1.77117 0.0297 -0.087 0.323073 -0.946374 -0.1024 -0.0354 -0.945118 -0.32673 -0.952388 -0.303949 0.323198 -0.946331
1.01668 -1.79957 0.0255 -0.08847 0.276958 -0.960882 -0.1041 -0.0305 -0.959659 -0.281168 -0.965807 -0.258167 0.277306 -0.960782
0.925077 -1.82365 0.0213 -0.08974 0.230936 -0.972969 -0.1056 -0.02555 -0.971955 -0.235165 -0.976997 -0.211925 0.230966 -0.972962
0.832285 -1.84335 0.017 -0.09079 0.184047 -0.982918 -0.1068 -0.02052 -0.982038 -0.188684 -0.985968 -0.165232 0.184288 -0.982872
0.738522 -1.8586 0.0127 -0.09163 0.137288 -0.990531 -0.1078 -0.01544 -0.989898 -0.141781 -0.992703 -0.118232 0.136731 -0.990608
0.644018 -1.86935 0.0083 -0.09224 0.0896206 -0.995976 -0.1084 -0.01031 -0.995507 -0.0946834 -0.997192 -0.0710283 0.0892989 -0.996005
0.549005 -1.8756 0.0039 -0.09263 0.0420657 -0.999115 -0.1088 -0.00516 -0.998877 -0.0473732 -0.999439 -0.0236866 0.0419777 -0.999119
0.453715 -1.87728 -0.0006 -0.09278 -0.00646678 -0.999979 -0.109 -0 -1 -0 -0.999435 0.0237564 -0.00680618 -0.999977
0.358385 -1.87435 -0.005 -0.09271 -0.0538534 -0.998549 -0.1089 0.00518 -0.998871 0.0475129 -0.99718 0.0711913 -0.0544724 -0.998515
0.263255 -1.8669 -0.0094 -0.0924 -0.101209 -0.994865 -0.1085 0.01034 -0.99549 0.0948697 -0.992677 0.118441 -0.101598 -0.994825
0.168555 -1.85488 -0.0139 -0.09188 -0.149582 -0.988749 -0.1079 0.01548 -0.989865 0.142012 -0.985933 0.165443 -0.150222 -0.988652
0.0745195 -1.8383 -0.0182 -0.091109 -0.195891 -0.980626 -0.107 0.02058 -0.982001 0.188875 -0.97693 0.212218 -0.196814 -0.98044
-0.0186137 -1.81725 -0.0226 -0.090126 -0.243229 -0.969969 -0.1058 0.025644 -0.97186 0.235561 -0.965691 0.258598 -0.243932 -0.969792
-0.110616 -1.79175 -0.0269 -0.088915 -0.289574 -0.957156 -0.1044 0.030643 -0.959522 0.281634 -0.952275 0.304312 -0.290085 -0.957001
-0.201255 -1.76182 -0.0312 -0.08748 -0.335927 -0.941888 -0.1028 0.03557 -0.945028 0.326991 -0.936673 0.349389 -0.336713 -0.941607
-0.290303 -1.72755 -0.0353 -0.08582 -0.380403 -0.924821 -0.1009 0.04041 -0.928318 0.371787 -0.918827 0.393926 -0.381476 -0.924378
-0.377535 -1.68905 -0.0394 -0.08395 -0.424862 -0.905258 -0.0987 0.04516 -0.909335 0.416065 -0.898796 0.437706 -0.425792 -0.904821
-0.462738 -1.64635 -0.0435 -0.08187 -0.46921 -0.883086 -0.0963 0.0498 -0.888257 0.459348 -0.876676 0.480478 -0.469979 -0.882677
-0.545695 -1.59958 -0.0473 -0.07959 -0.510886 -0.859649 -0.0937 0.05433 -0.865095 0.501608 -0.852423 0.522289 -0.512006 -0.858981
-0.626195 -1.5489 -0.0511 -0.07709 -0.552503 -0.833511 -0.0908 0.05871 -0.839751 0.542971 -0.826182 0.562888 -0.553129 -0.833095
-0.704035 -1.49438 -0.0548 -0.07441 -0.593 -0.805203 -0.0878 0.06297 -0.812613 0.582804 -0.797936 0.60225 -0.59393 -0.804516
-0.779018 -1.43612 -0.0583 -0.07154 -0.631726 -0.775192 -0.0845 0.06707 -0.78326 0.621695 -0.76763 0.640428 -0.632641 -0.774444
-0.850953 -1.37432 -0.0617 -0.06848 -0.669372 -0.742927 -0.081 0.071 -0.752001 0.659162 -0.735386 0.677204 -0.67023 -0.742152
-0.919663 -1.30907 -0.065 -0.06526 -0.705694 -0.708517 -0.0773 0.07477 -0.718772 0.695246 -0.701201 0.712537 -0.706529 -0.707683
-0.984962 -1.24057 -0.068 -0.06186 -0.739714 -0.672922 -0.0734 0.07836 -0.683631 0.729828 -0.665178 0.746276 -0.740633 -0.671908
-1.04669 -1.16902 -0.071 -0.05833 -0.77268 -0.634795 -0.0693 0.08173 -0.646724 0.762724 -0.627901 0.777917 -0.773181 -0.634185
